,Pred,,Freq,Result,Pearson,
17241,1.206,17241,5.88235294117647,4.67635294117647,4.2582742428989,
17242,0.5127,17242,0.0,-0.5127,-0.716030725597722,
17243,0.9404,17243,1.0,0.0596,0.061459631150581,
17244,1.226,17244,1.2048192771084300,-0.02118072289157,-0.0191291443005608,
17245,3.959,17245,2.0,-1.959,-0.984558860882917,
17246,1.201,17246,0.0,-1.201,-1.0959014554238,
17247,0.6396,17247,0.0,-0.6396,-0.799749960925288,
17248,0.5176,17248,0.0,-0.5176,-0.719444229944198,
17249,1.186,17249,0.0,-1.186,-1.08903627120496,
17250,1.208,17250,2.0,0.792,0.720595779994371,
17251,0.5034,17251,1.0,0.4966,0.69992274958269,
17252,4.062,17252,0.0,-4.062,-2.01544039852336,
17253,0.4878,17253,10.0,9.5122,13.6194658493092,
17254,0.8086,17254,0.0,-0.8086,-0.899221885854654,
17255,0.4792,17255,0.0,-0.4792,-0.692242731995071,
17256,1.206,17256,0.0,-1.206,-1.09818031306339,
17257,0.8794,17257,0.0,-0.8794,-0.937763296360014,
17258,1.196,17258,1.0,-0.196,-0.179221654210066,
17259,0.483,17259,0.0,-0.483,-0.694982014155762,
17260,1.197,17260,1.0,-0.197,-0.180060789883492,
17261,0.996,17261,1.0,0.004,0.00400802408028101,
17262,1.225,17262,2.0,0.775,0.70021862475157,
17263,1.18,17263,0.0,-1.18,-1.08627804912002,
17264,0.704,17264,0.0,-0.704,-0.839047078536121,
17265,0.575,17265,1.0,0.425,0.560473402386419,
17266,0.986,17266,2.6315789473684200,1.64557894736842,1.65722037864299,
17267,1.199,17267,0.0,-1.199,-1.09498858441538,
17268,0.486,17268,0.0,-0.486,-0.697137002317335,
17269,1.202,17269,0.0,-1.202,-1.09635760589326,
17270,0.9727,17270,0.0,-0.9727,-0.986255544978075,
17271,1.202,17271,0.0,-1.202,-1.09635760589326,
17272,0.501,17272,0.0,-0.501,-0.707813534767456,
17273,0.8564,17273,0.0,-0.8564,-0.925418824100742,
17274,0.56,17274,1.0,0.44,0.587974732207334,
17275,0.503,17275,0.0,-0.503,-0.709224929059886,
17276,0.704,17276,0.0,-0.704,-0.839047078536121,
17277,0.889,17277,0.0,-0.889,-0.942867965305853,
17278,0.766,17278,0.0,-0.766,-0.875214259481643,
17279,0.6357,17279,1.0,0.3643,0.456912527440028,
17280,1.229,17280,0.0,-1.229,-1.10860272415325,
17281,0.5635,17281,0.0,-0.5635,-0.750666370633453,
17282,0.4946,17282,0.0,-0.4946,-0.70327803890069,
17283,0.503,17283,0.0,-0.503,-0.709224929059886,
17284,0.624,17284,0.0,-0.624,-0.78993670632526,
17285,0.9966,17285,0.0,-0.9966,-0.998298552538267,
17286,0.6274,17286,1.8518518518518500,1.22445185185185,1.54585749230685,
17287,1.243,17287,0.0,-1.243,-1.1148990985735,
17288,0.7974,17288,0.0,-0.7974,-0.892972563968233,
17289,0.5103,17289,0.0,-0.5103,-0.71435285398744,
17290,2.041,17290,0.0,-2.041,-1.42863571283935,
17291,0.498,17291,0.0,-0.498,-0.705691150575094,
17292,1.201,17292,0.0,-1.201,-1.0959014554238,
17293,1.001,17293,1.0,-0.001,-0.000999500374687773,
17294,0.4873,17294,2.941176470588240,2.45387647058824,3.51523602731562,
17295,0.872,17295,0.0,-0.872,-0.9338094023943,
17296,0.4844,17296,0.0,-0.4844,-0.695988505652213,
17297,0.5776,17297,0.0,-0.5776,-0.76,
17298,0.7285,17298,5.0,4.2715,5.00455691453055,
17299,0.4827,17299,0.0,-0.4827,-0.69476614770727,
17300,1.201,17300,1.0,-0.201,-0.183410651573841,
17301,0.756,17301,0.0,-0.756,-0.869482604771366,
17302,0.5806,17302,0.0,-0.5806,-0.76197112806195,
17303,0.504,17303,0.0,-0.504,-0.709929573971954,
17304,0.5464,17304,0.0,-0.5464,-0.739188744503053,
17305,0.7354,17305,1.0,0.2646,0.308551759348249,
17306,0.9863,17306,0.0,-0.9863,-0.993126376651028,
17307,0.609,17307,2.0,1.391,1.78245462752323,
17308,0.872,17308,1.0,0.128,0.137072939800998,
17309,1.201,17309,1.0,-0.201,-0.183410651573841,
17310,2.059,17310,1.0,-1.059,-0.738019414805215,
17311,0.7383,17311,0.0,-0.7383,-0.859243853629457,
17312,4.04,17312,1.0,-3.04,-1.51245652911918,
17313,0.5283,17313,0.0,-0.5283,-0.726842486375143,
17314,0.8105,17314,0.0,-0.8105,-0.900277734924062,
17315,0.6963,17315,0.0,-0.6963,-0.834445923951936,
17316,0.503,17316,0.0,-0.503,-0.709224929059886,
17317,0.517,17317,0.0,-0.517,-0.719027120489902,
17318,0.5586,17318,1.0,0.4414,0.5905842531888,
17319,1.04,17319,1.0,-0.04,-0.0392232270276368,
17320,0.6943,17320,0.0,-0.6943,-0.833246662159531,
17321,0.532,17321,0.0,-0.532,-0.729383301152419,
17322,1.172,17322,0.0,-1.172,-1.08258948821795,
17323,0.5483,17323,0.0,-0.5483,-0.740472821918536,
17324,1.223,17324,1.0,-0.223,-0.201646939336823,
17325,1.224,17325,1.0,-0.224,-0.202468427297412,
17326,1.225,17326,1.0,-0.225,-0.203289278153682,
17327,1.22,17327,0.0,-1.22,-1.10453610171873,
17328,0.616,17328,0.0,-0.616,-0.784856674813943,
17329,0.828,17329,1.0,0.172,0.189022402373459,
17330,1.116,17330,0.0,-1.116,-1.05640901169954,
17331,1.12,17331,2.0,0.88,0.8315218406203,
17332,1.208,17332,1.0,-0.208,-0.189247376564178,
17333,1.219,17333,0.0,-1.219,-1.10408333018844,
17334,4.05,17334,0.0,-4.05,-2.01246117974981,
17335,0.6494,17335,0.0,-0.6494,-0.805853584716231,
17336,1.205,17336,1.0,-0.205,-0.186749882656454,
17337,0.5454,17337,0.0,-0.5454,-0.73851201750547,
17338,0.4778,17338,0.0,-0.4778,-0.691230786351418,
17339,0.6553,17339,0.0,-0.6553,-0.809506022213547,
17340,0.5786,17340,1.0,0.4214,0.553994325874,
17341,0.5264,17341,0.0,-0.5264,-0.725534285888682,
17342,0.976,17342,0.0,-0.976,-0.987927122818277,
17343,0.8203,17343,1.0,0.1797,0.198409161316721,
17344,1.197,17344,3.0,1.803,1.64796753380678,
17345,0.6963,17345,15.384615384615400,14.6883153846154,17.6024772402884,
17346,1.213,17346,15.384615384615400,14.1716153846154,12.8673453336443,
17347,1.2295,17347,0.0,-1.2295,-1.10882821031934,
17348,0.749,17348,1.0,0.251,0.290023248458111,
17349,1.006,17349,1.0,-0.006,-0.00598208059711483,
17350,0.941,17350,1.0,0.059,0.0608215102617546,
17351,1.149,17351,0.0,-1.149,-1.07191417566893,
17352,0.7686,17352,0.0,-0.7686,-0.876698351772148,
17353,1.204,17353,0.0,-1.204,-1.09726933794762,
17354,1.207,17354,0.0,-1.207,-1.09863551735778,
17355,1.197,17355,2.0,0.803,0.733953371961644,
17356,0.9136,17356,0.0,-0.9136,-0.955824251627882,
17357,0.797,17357,1.0,0.203,0.227387652019831,
17358,0.4707,17358,0.0,-0.4707,-0.686075797561756,
17359,1.0,17359,0.0,-1.0,-1.0,
17360,1.212,17360,0.0,-1.212,-1.10090871556183,
17361,0.6396,17361,1.0,0.3604,0.4506408472756,
17362,0.739,17362,1.0,0.261,0.303611549412074,
17363,1.219,17363,0.0,-1.219,-1.10408333018844,
17364,0.663,17364,0.0,-0.663,-0.814248119432891,
17365,2.086,17365,0.0,-2.086,-1.44429913799046,
17366,1.106,17366,2.0,0.894,0.850080306811617,
17367,0.6772,17367,0.0,-0.6772,-0.822921624457639,
17368,1.208,17368,2.941176470588240,1.73317647058824,1.57691875087301,
17369,1.195,17369,2.0,0.805,0.736396859531621,
17370,0.639,17370,0.0,-0.639,-0.799374755668454,
17371,0.6035,17371,0.0,-0.6035,-0.776852624376078,
17372,1.23,17372,0.0,-1.23,-1.10905365064094,
17373,0.5117,17373,3.2258064516129000,2.7141064516129,3.79419081970418,
17374,2.064,17374,1.0,-1.064,-0.740605241698307,
17375,0.6514,17375,0.0,-0.6514,-0.807093550959243,
17376,0.75,17376,1.3333333333333300,0.58333333333333,0.67357531405456,
17377,1.217,17377,2.0,0.783,0.709768094338105,
17378,0.608,17378,1.0,0.392,0.502729392521726,
17379,0.9727,17379,1.0,0.0273,0.027680452737639,
17380,0.9526,17380,0.0,-0.9526,-0.976012295004525,
17381,0.7773,17381,2.0,1.2227,1.38683750611413,
17382,0.849,17382,0.0,-0.849,-0.921411959983155,
17383,2.537,17383,4.0,1.463,0.918510430597002,
17384,0.485,17384,0.0,-0.485,-0.696419413859206,
17385,0.5483,17385,1.0,0.4517,0.610015636805768,
17386,0.503,17386,0.0,-0.503,-0.709224929059886,
17387,1.217,17387,1.0,-0.217,-0.196704567651812,
17388,0.613,17388,1.0,0.387,0.494288751955728,
17389,1.196,17389,1.0,-0.196,-0.179221654210066,
17390,1.1875,17390,1.0,-0.1875,-0.172061800402921,
17391,0.9307,17391,1.0,0.0693,0.0718337233330317,
17392,1.269,17392,1.0,-0.269,-0.23879293251227,
17393,1.156,17393,1.6666666666666700,0.51066666666667,0.47496170346843,
17394,1.224,17394,1.0,-0.224,-0.202468427297412,
17395,0.8867,17395,0.0,-0.8867,-0.941647492430156,
17396,1.269,17396,0.0,-1.269,-1.12649900133112,
17397,0.957,17397,0.0,-0.957,-0.978263768111648,
17398,1.211,17398,0.0,-1.211,-1.10045445157898,
17399,2.049,17399,1.0,-1.049,-0.732832141611846,
17400,1.248,17400,1.0,-0.248,-0.221995610952224,
17401,1.156,17401,0.0,-1.156,-1.07517440445725,
17402,0.497,17402,0.0,-0.497,-0.704982269280583,
17403,0.737,17403,1.4705882352941200,0.73358823529412,0.854512881432761,
17404,1.381,17404,2.0,0.619,0.52673698036881,
17405,1.198,17405,0.0,-1.198,-1.09453186340097,
17406,1.213,17406,2.0202020202020200,0.80720202020202,0.732912012220588,
17407,1.003,17407,0.0,-1.003,-1.00149887668434,
17408,1.204,17408,1.0,-0.204,-0.185916067227005,
17409,1.22,17409,2.7777777777777800,1.55777777777778,1.41034573279568,
17410,1.194,17410,1.0,-0.194,-0.177541369892909,
17411,1.223,17411,4.878048780487810,3.65504878048781,3.30506457270025,
17412,1.199,17412,1.0,-0.199,-0.181737054460935,
17413,0.664,17413,1.0,0.336,0.412339782686005,
17414,0.501,17414,2.0,1.499,2.11778939843596,
17415,0.764,17415,0.0,-0.764,-0.874070935336486,
17416,0.5483,17416,0.0,-0.5483,-0.740472821918536,
17417,1.228,17417,0.0,-1.228,-1.10815161417561,
17418,1.09,17418,1.0,-0.09,-0.0862043656699036,
17419,1.224,17419,0.0,-1.224,-1.10634533487515,
17420,1.189,17420,1.0309278350515500,-0.15807216494845,-0.14496543867999,
17421,0.5073,17421,0.0,-0.5073,-0.712249956124955,
17422,0.856,17422,0.0,-0.856,-0.92520268049763,
17423,0.981,17423,0.0,-0.981,-0.990454441153151,
17424,1.201,17424,0.0,-1.201,-1.0959014554238,
17425,0.734,17425,2.0,1.266,1.4776979666542,
17426,1.205,17426,1.0,-0.205,-0.186749882656454,
17427,0.5625,17427,2.0,1.4375,1.91666666666667,
17428,1.213,17428,2.4691358024691400,1.25613580246914,1.14052863542087,
17429,0.632,17429,0.0,-0.632,-0.794984276574072,
17430,0.756,17430,2.73972602739726,1.98372602739726,2.28150168446313,
17431,0.632,17431,0.0,-0.632,-0.794984276574072,
17432,0.5674,17432,0.0,-0.5674,-0.753259583410659,
17433,1.201,17433,1.0,-0.201,-0.183410651573841,
17434,0.5776,17434,0.0,-0.5776,-0.76,
17435,4.066,17435,0.0,-4.066,-2.01643249329106,
17436,1.04,17436,0.0,-1.04,-1.01980390271856,
17437,0.565,17437,0.0,-0.565,-0.751664818918645,
17438,0.9834,17438,0.0,-0.9834,-0.991665266105454,
17439,0.6665,17439,0.0,-0.6665,-0.816394512475433,
17440,0.721,17440,2.0,1.279,1.50627029713939,
17441,1.197,17441,1.0,-0.197,-0.180060789883492,
17442,0.737,17442,1.0,0.263,0.306352906173191,
17443,1.228,17443,0.0,-1.228,-1.10815161417561,
17444,0.6006,17444,0.0,-0.6006,-0.774983870799903,
17445,1.0625,17445,2.0,0.9375,0.909508593886249,
17446,0.5537,17446,0.0,-0.5537,-0.744110206891425,
17447,1.22,17447,1.0,-0.22,-0.199178641293541,
17448,1.201,17448,0.0,-1.201,-1.0959014554238,
17449,1.417,17449,0.0,-1.417,-1.19037809119624,
17450,0.966,17450,0.0,-0.966,-0.982852990024449,
17451,0.99,17451,1.0,0.01,0.0100503781525921,
17452,1.269,17452,0.0,-1.269,-1.12649900133112,
17453,0.6445,17453,0.0,-0.6445,-0.802807573457052,
17454,1.203,17454,1.0,-0.203,-0.185081591048302,
17455,1.2,17455,2.0,0.8,0.7,
17456,0.613,17456,1.1904761904761900,0.57747619047619,0.737571021898254,
17457,1.07,17457,0.0,-1.07,-1.03440804327886,
17458,0.4722,17458,0.0,-0.4722,-0.687168101704379,
17459,1.297,17459,1.0989010989011000,-0.1980989010989,-0.173945051579069,
17460,0.6143,17460,0.0,-0.6143,-0.783772926299448,
17461,1.211,17461,1.0,-0.211,-0.191738967203274,
17462,1.051,17462,1.0,-0.051,-0.0497472202054865,
17463,0.5283,17463,0.0,-0.5283,-0.726842486375143,
17464,1.297,17464,1.0,-0.297,-0.26078731397501,
17465,0.7534,17465,0.0,-0.7534,-0.867986175005109,
17466,0.5127,17466,0.0,-0.5127,-0.716030725597722,
17467,0.986,17467,2.0,1.014,1.02117340929239,
17468,1.215,17468,2.0,0.785,0.712166462253628,
17469,0.485,17469,0.0,-0.485,-0.696419413859206,
17470,1.193,17470,6.666666666666670,5.47366666666667,5.01138910575725,
17471,1.201,17471,1.0,-0.201,-0.183410651573841,
17472,0.4753,17472,0.0,-0.4753,-0.689420046125727,
17473,0.4814,17473,0.0,-0.4814,-0.693829950348066,
17474,0.4946,17474,0.0,-0.4946,-0.70327803890069,
17475,1.063,17475,1.0,-0.063,-0.0611046016469062,
17476,0.6074,17476,0.0,-0.6074,-0.779358710735949,
17477,3.982,17477,1.0,-2.982,-1.49436611490767,
17478,2.098,17478,0.0,-2.098,-1.44844744467999,
17479,0.7275,17479,0.0,-0.7275,-0.852936105461599,
17480,0.7817,17480,1.0,0.2183,0.246907157508261,
17481,0.4773,17481,0.0,-0.4773,-0.690869017976635,
17482,0.7773,17482,1.0,0.2227,0.252595659288146,
17483,1.417,17483,1.6949152542372900,0.27791525423729,0.23346805211948,
17484,0.9185,17484,3.0,2.0815,2.1718850450436,
17485,2.377,17485,1.0,-1.377,-0.893139607942901,
17486,1.237,17486,4.545454545454550,3.30845454545455,2.97468047227892,
17487,1.202,17487,0.0,-1.202,-1.09635760589326,
17488,0.4922,17488,0.0,-0.4922,-0.701569668671615,
17489,1.201,17489,0.0,-1.201,-1.0959014554238,
17490,3.982,17490,0.0,-3.982,-1.99549492607724,
17491,0.849,17491,0.0,-0.849,-0.921411959983155,
17492,0.529,17492,0.0,-0.529,-0.727323861838727,
17493,1.217,17493,1.0,-0.217,-0.196704567651812,
17494,1.218,17494,0.0,-1.218,-1.10363037290571,
17495,0.5513,17495,0.0,-0.5513,-0.742495791233863,
17496,0.945,17496,1.0638297872340400,0.11882978723404,0.122238894969967,
17497,2.059,17497,0.0,-2.059,-1.43492160064583,
17498,1.199,17498,3.846153846153850,2.64715384615385,2.4175173000248,
17499,0.9727,17499,0.0,-0.9727,-0.986255544978075,
17500,1.199,17500,0.0,-1.199,-1.09498858441538,
17501,0.556,17501,12.0,11.444,15.3475993482823,
17502,2.041,17502,0.0,-2.041,-1.42863571283935,
17503,3.492,17503,2.0,-1.492,-0.7984205485078,
17504,0.8105,17504,0.0,-0.8105,-0.900277734924062,
17505,1.206,17505,2.0,0.794,0.723014235963789,
17506,0.7646,17506,1.0,0.2354,0.269208836881495,
17507,2.057,17507,0.0,-2.057,-1.43422452914458,
17508,1.117,17508,2.0,0.883,0.835476265891735,
17509,0.842,17509,1.0,0.158,0.172187270310575,
17510,2.377,17510,1.0,-1.377,-0.893139607942901,
17511,0.986,17511,0.0,-0.986,-0.992975326984513,
17512,1.197,17512,0.0,-1.197,-1.09407495172863,
17513,0.6226,17513,0.0,-0.6226,-0.789050061783154,
17514,1.04,17514,1.0,-0.04,-0.0392232270276368,
17515,1.269,17515,0.0,-1.269,-1.12649900133112,
17516,1.217,17516,1.0,-0.217,-0.196704567651812,
17517,0.4985,17517,0.0,-0.4985,-0.706045324324154,
17518,1.22,17518,0.0,-1.22,-1.10453610171873,
17519,1.207,17519,1.3888888888888900,0.18188888888889,0.165558901032376,
17520,0.845,17520,0.0,-0.845,-0.919238815542512,
17521,1.2295,17521,1.0,-0.2295,-0.206975253573233,
17522,1.21,17522,3.0,1.79,1.62727272727273,
17523,1.468,17523,0.0,-1.468,-1.21161049846888,
17524,0.5034,17524,0.0,-0.5034,-0.70950687100267,
17525,0.6763,17525,0.0,-0.6763,-0.822374610503024,
17526,0.621,17526,0.0,-0.621,-0.788035532193822,
17527,4.03,17527,1.0,-3.03,-1.50935050860176,
17528,0.516,17528,0.0,-0.516,-0.718331399842719,
17529,0.9526,17529,1.0869565217391300,0.13435652173913,0.13765863650161,
17530,0.7646,17530,0.0,-0.7646,-0.874414089547967,
17531,4.086,17531,0.0,-4.086,-2.02138566335076,
17532,1.197,17532,0.0,-1.197,-1.09407495172863,
17533,1.394,17533,0.0,-1.394,-1.18067777145164,
17534,1.04,17534,0.0,-1.04,-1.01980390271856,
17535,2.395,17535,0.0,-2.395,-1.54757875405422,
17536,3.18,17536,1.0,-2.18,-1.22248329592066,
17537,1.218,17537,0.0,-1.218,-1.10363037290571,
17538,0.7646,17538,0.0,-0.7646,-0.874414089547967,
17539,1.106,17539,1.0,-0.106,-0.100792519599588,
17540,0.937,17540,3.0927835051546400,2.15578350515464,2.22707759682994,
17541,1.204,17541,0.0,-1.204,-1.09726933794762,
17542,2.123,17542,2.0,-0.123,-0.0844170389070991,
17543,1.201,17543,0.0,-1.201,-1.0959014554238,
17544,0.639,17544,0.0,-0.639,-0.799374755668454,
17545,1.128,17545,1.0,-0.128,-0.120518972344754,
17546,0.4878,17546,0.0,-0.4878,-0.698426803609369,
17547,2.059,17547,0.0,-2.059,-1.43492160064583,
17548,0.5537,17548,0.0,-0.5537,-0.744110206891425,
17549,0.5537,17549,0.0,-0.5537,-0.744110206891425,
17550,1.203,17550,4.0,2.797,2.5501143357739,
17551,1.212,17551,1.0,-0.212,-0.192568191170881,
17552,1.202,17552,2.0,0.798,0.727864700085542,
17553,0.5615,17553,1.0,0.4385,0.585187064336817,
17554,1.022,17554,0.0,-1.022,-1.01094015648801,
17555,0.756,17555,0.0,-0.756,-0.869482604771366,
17556,2.041,17556,3.0,0.959,0.671269793538921,
17557,0.5146,17557,0.0,-0.5146,-0.717356257378438,
17558,0.4685,17558,0.0,-0.4685,-0.684470598345904,
17559,1.068,17559,1.0,-0.068,-0.0657996049758756,
17560,0.525,17560,1.0,0.475,0.655562281375236,
17561,1.22,17561,0.0,-1.22,-1.10453610171873,
17562,1.036,17562,0.0,-1.036,-1.01784085199996,
17563,0.544,17563,0.0,-0.544,-0.737563556583431,
17564,1.197,17564,1.0,-0.197,-0.180060789883492,
17565,0.9966,17565,0.0,-0.9966,-0.998298552538267,
17566,1.183,17566,0.0,-1.183,-1.0876580344943,
17567,0.803,17567,1.0,0.197,0.219840879850177,
17568,1.223,17568,5.555555555555560,4.33255555555556,3.91769761114138,
17569,0.7534,17569,0.0,-0.7534,-0.867986175005109,
17570,1.051,17570,0.0,-1.051,-1.02518291050914,
17571,0.678,17571,0.0,-0.678,-0.823407554009556,
17572,1.116,17572,0.0,-1.116,-1.05640901169954,
17573,1.142,17573,0.0,-1.142,-1.0686440005914,
17574,1.078,17574,0.0,-1.078,-1.03826778819339,
17575,0.677,17575,0.0,-0.677,-0.822800097228968,
17576,1.213,17576,0.0,-1.213,-1.10136279218067,
17577,0.5864,17577,0.0,-0.5864,-0.765767588763066,
17578,0.9043,17578,1.0,0.0957,0.100636534332536,
17579,0.847,17579,0.0,-0.847,-0.920326029187483,
17580,0.575,17580,0.0,-0.575,-0.758287544405155,
17581,1.1,17581,0.0,-1.1,-1.0,
17582,1.065,17582,0.0,-1.065,-1.03198837202751,
17583,1.204,17583,0.0,-1.204,-1.09726933794762,
17584,1.216,17584,2.0,0.784,0.710966725107811,
17585,0.702,17585,0.0,-0.702,-0.837854402626137,
17586,0.63,17586,0.0,-0.63,-0.793725393319377,
17587,1.181,17587,0.0,-1.181,-1.08673823895177,
17588,1.2,17588,0.0,-1.2,-1.1,
17589,0.4744,17589,1.0,0.5256,0.7631027460387,
17590,0.7817,17590,0.0,-0.7817,-0.884137998278549,
17591,0.986,17591,0.0,-0.986,-0.992975326984513,
17592,0.6226,17592,0.0,-0.6226,-0.789050061783154,
17593,0.737,17593,2.0,1.263,1.47119285359977,
17594,0.501,17594,0.0,-0.501,-0.707813534767456,
17595,0.4922,17595,1.0,0.5078,0.723805521640484,
17596,0.5913,17596,0.0,-0.5913,-0.768960337078578,
17597,1.139,17597,1.0,-0.139,-0.13024256427423,
17598,1.198,17598,0.0,-1.198,-1.09453186340097,
17599,1.006,17599,0.0,-1.006,-1.00299551344959,
17600,0.581,17600,0.0,-0.581,-0.76223356000638,
17601,0.678,17601,0.0,-0.678,-0.823407554009556,
17602,0.551,17602,0.0,-0.551,-0.742293742395825,
17603,0.5557,17603,0.0,-0.5557,-0.745452882481515,
17604,1.269,17604,0.0,-1.269,-1.12649900133112,
17605,1.2,17605,1.0,-0.2,-0.2,
17606,1.269,17606,1.0,-0.269,-0.23879293251227,
17607,0.8804,17607,1.0,0.1196,0.127465062339527,
17608,0.5474,17608,0.0,-0.5474,-0.739864852523757,
17609,0.977,17609,2.7027027027027000,1.7257027027027,1.74589731634406,
17610,1.204,17610,8.108108108108110,6.90410810810811,6.29208150573302,
17611,0.7812,17611,0.0,-0.7812,-0.883855191759374,
17612,0.565,17612,0.0,-0.565,-0.751664818918645,
17613,1.196,17613,1.0,-0.196,-0.179221654210066,
17614,1.218,17614,1.0,-0.218,-0.197529902539774,
17615,1.065,17615,1.0,-0.065,-0.0629852058044962,
17616,1.169,17616,0.0,-1.169,-1.08120303366204,
17617,0.5107,17617,0.0,-0.5107,-0.714632772828115,
17618,1.226,17618,0.0,-1.226,-1.10724884285331,
17619,0.7324,17619,0.0,-0.7324,-0.855803715813387,
17620,1.2295,17620,0.0,-1.2295,-1.10882821031934,
17621,0.4868,17621,0.0,-0.4868,-0.697710541700496,
17622,0.486,17622,0.0,-0.486,-0.697137002317335,
17623,0.721,17623,0.0,-0.721,-0.849117188614151,
17624,1.214,17624,1.0,-0.214,-0.194224686883665,
17625,0.5786,17625,0.0,-0.5786,-0.760657610229465,
17626,0.602,17626,0.0,-0.602,-0.775886589650833,
17627,1.051,17627,0.0,-1.051,-1.02518291050914,
17628,1.09,17628,0.0,-1.09,-1.04403065089105,
17629,1.166,17629,0.0,-1.166,-1.07981479893545,
17630,2.086,17630,3.0,0.914,0.632832891717778,
17631,0.8184,17631,0.0,-0.8184,-0.904654630231891,
17632,1.261,17632,1.0,-0.261,-0.232425066587304,
17633,0.5996,17633,0.0,-0.5996,-0.774338427304237,
17634,1.205,17634,2.0,0.795,0.7242251546921,
17635,0.856,17635,1.0,0.144,0.155641572420162,
17636,1.213,17636,2.0,0.787,0.714569264176576,
17637,0.608,17637,0.0,-0.608,-0.779743547584717,
17638,1.087,17638,0.0,-1.087,-1.04259292151827,
17639,0.7847,17639,0.0,-0.7847,-0.885832941360841,
17640,0.764,17640,1.0,0.236,0.270000969554203,
17641,1.186,17641,0.0,-1.186,-1.08903627120496,
17642,0.8613,17642,0.0,-0.8613,-0.928062497895481,
17643,1.207,17643,1.0,-0.207,-0.188415536116869,
17644,1.048,17644,0.0,-1.048,-1.02371871136558,
17645,0.6963,17645,1.0,0.3037,0.363954081723687,
17646,0.5625,17646,2.0,1.4375,1.91666666666667,
17647,1.04,17647,0.0,-1.04,-1.01980390271856,
17648,1.202,17648,0.0,-1.202,-1.09635760589326,
17649,0.602,17649,1.0,0.398,0.512961565915335,
17650,2.04,17650,5.88235294117647,3.84235294117647,2.69018514966793,
17651,0.568,17651,0.0,-0.568,-0.753657747256671,
17652,0.7446,17652,1.7857142857142900,1.04111428571429,1.20652656844032,
17653,1.213,17653,40.0,38.787,35.2172783349642,
17654,1.201,17654,1.0,-0.201,-0.183410651573841,
17655,0.756,17655,0.0,-0.756,-0.869482604771366,
17656,0.806,17656,2.0,1.194,1.32995456927203,
17657,0.5347,17657,1.0,0.4653,0.636323497163847,
17658,0.7173,17658,0.0,-0.7173,-0.846935652809586,
17659,1.194,17659,2.0,0.806,0.737620330586002,
17660,1.693,17660,0.0,-1.693,-1.30115333454593,
17661,0.6123,17661,1.0,0.3877,0.495465787478957,
17662,0.868,17662,0.0,-0.868,-0.931665175908169,
17663,0.7534,17663,0.0,-0.7534,-0.867986175005109,
17664,1.12,17664,0.0,-1.12,-1.05830052442584,
17665,1.217,17665,1.0416666666666700,-0.17533333333333,-0.158934873402229,
17666,0.4792,17666,0.0,-0.4792,-0.692242731995071,
17667,0.5283,17667,0.0,-0.5283,-0.726842486375143,
17668,0.856,17668,0.0,-0.856,-0.92520268049763,
17669,0.62,17669,0.0,-0.62,-0.787400787401181,
17670,1.226,17670,0.0,-1.226,-1.10724884285331,
17671,0.4856,17671,0.0,-0.4856,-0.696850055607374,
17672,1.202,17672,0.0,-1.202,-1.09635760589326,
17673,1.199,17673,0.0,-1.199,-1.09498858441538,
17674,0.737,17674,0.0,-0.737,-0.85848704125339,
17675,0.664,17675,0.0,-0.664,-0.814861951498534,
17676,1.212,17676,1.0,-0.212,-0.192568191170881,
17677,0.5034,17677,1.0,0.4966,0.69992274958269,
17678,1.202,17678,7.692307692307690,6.49030769230769,5.91988203248674,
17679,1.196,17679,0.0,-1.196,-1.09361784915939,
17680,1.22,17680,0.0,-1.22,-1.10453610171873,
17681,1.208,17681,0.0,-1.208,-1.09909053312273,
17682,0.849,17682,0.0,-0.849,-0.921411959983155,
17683,1.183,17683,1.0,-0.183,-0.16825141192938,
17684,0.9526,17684,0.0,-0.9526,-0.976012295004525,
17685,1.051,17685,1.0,-0.051,-0.0497472202054865,
17686,0.8467,17686,0.0,-0.8467,-0.920163029033443,
17687,0.4727,17687,0.0,-0.4727,-0.687531817445564,
17688,1.202,17688,0.0,-1.202,-1.09635760589326,
17689,0.4773,17689,0.0,-0.4773,-0.690869017976635,
17690,1.12,17690,0.0,-1.12,-1.05830052442584,
17691,1.001,17691,2.0,0.999,0.998500874313085,
17692,0.555,17692,0.0,-0.555,-0.744983221287567,
17693,2.068,17693,1.0,-1.068,-0.74267017861046,
17694,0.7134,17694,3.125,2.4116,2.85521438301478,
17695,1.065,17695,2.0,0.935,0.906017960418522,
17696,1.143,17696,0.0,-1.143,-1.06911178087233,
17697,1.224,17697,3.0,1.776,1.60528538785806,
17698,0.5127,17698,0.0,-0.5127,-0.716030725597722,
17699,0.783,17699,2.0,1.217,1.37533880651088,
17700,1.202,17700,1.0,-0.202,-0.184246452903859,
17701,2.059,17701,1.0204081632653100,-1.03859183673469,-0.723796921216628,
17702,0.945,17702,0.0,-0.945,-0.972111104761179,
17703,4.055,17703,0.0,-4.055,-2.01370305656023,
17704,1.202,17704,1.0,-0.202,-0.184246452903859,
17705,0.5054,17705,0.0,-0.5054,-0.710914903487049,
17706,1.051,17706,2.0,0.949,0.925688470098171,
17707,1.222,17707,1.0,-0.222,-0.200824813119913,
17708,0.8086,17708,0.0,-0.8086,-0.899221885854654,
17709,2.04,17709,0.0,-2.04,-1.42828568570857,
17710,1.18,17710,1.36986301369863,0.18986301369863,0.17478307128864,
